id	comment_text	toxicity	gender
5323850	"Andrew Scheer is NOT Just NOT Ready.     He's been waiting 13 years to prove that he is NOT just a happy face seen smiling blankly and nodding behind PM Harper.    And he promises to break his habit of looking towards PM Harper's empty seat before answering any questions.    And he will do this WITH A SMILE.

Andrew Scheer is as much his own man as he has been for 13 years as a CPC MP.    He will no longer be nodding on command - he will be nodding as he damn well pleases!!

Andrew Scheer, don't let his baby face and deer in the headlights expression fool you.   He is NOT Just NOT Ready."	0	1
5516380	"Trump wants to keep women in ""their place."" If they get all uppity, how is he going to get away with grabbing pussy, even bragging about it, without consequence as a role model for our children?"	1	0
6263146	Stupid men. Do take note.	1	1
5338966	"You know, this isn't bloody rocket science... you can't criminalise ""sex work"" without criminalizing sex, period. Our overpaid overlords have decided that they have the indisputable right to dictate the sexual behavior of consenting adults - a woman selling her body (and the rest of her life) for a wedding ring is somehow ""moral"" (and according to them, ""legal""), but that same woman having sex with someone for money is somehow ""immoral"" (and , according to them, ""illegal""), and that this ""distinction"" somehow gives them the right to use their uniformed, taxpayer-funded goon squad to harrass, repress, and even kidnap said consenting adults because of it. If this idiocy isn't proof that governments do far more harm than good and needs to be abolished, nothing will."	1	0
587753	"""Threw out the elites?"" says an elitist herself. The woman is delusional."	1	0
5243264	"""To me, this is not fiction.""

I fully agree.  This story echoes past and current attitudes and realities, somewhere or another and that includes here and now in so-called ""advanced"" nations like the US of A.  The social changes that have come about in the last 100 years or so are still new, not settled, still being fought about, especially when it comes to women's management and control of their fertility.  

I don't think it is safe to ignore this book, given the current power of right-wing politics in this country."	0	0
522068	Humiliating his victims is something I could indict her for.  Her circumstances were the same as many other women's.  Nothing that could make it ok for her victim shaming of her husband's women.  I think both candidates are wrong for the job, but Hillary is worse.	1	0
5483168	"Stupid owner. Poor dog that belongs to her...
""Atta girl!!"" to the woman who broke the window."	1	0
375702	"Okay icon, if he really said these things, they reflect badly on him.  Given the intensity of dislike for the man, however, can we trust these recollections?  I just googled the laziness quote and found: 

""Laziness is a trait in blacks.""

""That line, however, is not directly from Trump. It is found in a 1991 tell-all by a former Trump employee, who alleges in his book that he heard Trump say those words to a black accountant at a Trump-owned establishment, according a 2011 article in the Huffington Post.""

When a person does not like another, vindictiveness comes easy.   

Thank you for your civil comments and please have a good day."	1	1
591963	"How did you know I was talking about grabbing women's pussies? Why you must have heard your master bragging about it on audio. And you still voted for him. 
Excuse me while I go wash my hands. With bleach."	1	0
4985160	"""Old dead horse?"" From last year? Really, not dead at all when a person running for president is caught talking about ""grabbing"" women's ""pussies"" - among other things - whenever the urge strikes him.  That you think what Trump did says everything about you, none of it good."	1	0
